id,firstname,lastname,contactType,jobTitle,description,favoriteUrl,urls,favoriteAddress,addresses,companies,nbInteractions,groups,createdAt,createdBy,addedToGroupAt,addedToGroupBy,Country,investment,linkedin-private-codex,linkedin-private-claude
efd7ff01-58c9-4b91-970f-312c8a71d3f6,Gagan,Gupta,person,Founder,,https://www.linkedin.com/in/gaganie,https://www.linkedin.com/in/gaganie,,,Kyt Ventures,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,12,https://www.linkedin.com/in/gaganie,https://www.linkedin.com/in/gaganie
f0fdf699-aa60-4b53-a5ad-aca6ba1ae3fa,Geoffrey,Handley,person,General Partner,,https://www.linkedin.com/in/chinamatters,https://www.linkedin.com/in/chinamatters,,,Haitao Capital,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,China,8,https://www.linkedin.com/in/chinamatters,https://www.linkedin.com/in/chinamatters
f1269971-a1ed-4ddb-a77f-cc7aeef05e58,Tuck,Koh,person,Founding Partner,,https://www.linkedin.com/in/tucklye,https://www.linkedin.com/in/tucklye,,,Swc Global,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,China,8,https://www.linkedin.com/in/tucklye,https://www.linkedin.com/in/tucklye
f39f3115-4e64-4105-8194-ce940e4ee32d,Nicholas,Daniels,person,Partner,,https://www.linkedin.com/in/nicholasdaniels,https://www.linkedin.com/in/nicholasdaniels,,,Stonewater Partners,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Indonesia,6,https://www.linkedin.com/in/nicholasdaniels,https://www.linkedin.com/in/nicholasdaniels
f3aa6d09-e367-4273-80d6-c9dc91aca32c,Kevin,Lim,person,Non Executive Director,,https://www.linkedin.com/in/kevin-lim-7a56b1124,https://www.linkedin.com/in/kevin-lim-7a56b1124,,,BluMaiden Biosciences,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Malaysia,2,https://www.linkedin.com/in/kevin-lim-7a56b1124,https://www.linkedin.com/in/kevin-lim-7a56b1124
f452819f-3d5a-4d2d-ac72-f3cc744e2306,Dorian,Barak,person,Founder & Managing Director,,https://www.linkedin.com/in/dorian-barak,https://www.linkedin.com/in/dorian-barak,,,Indigo Global,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Hong Kong SAR,12,https://www.linkedin.com/in/dorian-barak,https://www.linkedin.com/in/dorian-barak
f4934200-aef1-4bed-8bdc-edd2d743e5b6,Kirti,Chandel,person,Co-founder & Chief Product Officer - AI,,https://www.linkedin.com/in/kirti-chandel,https://www.linkedin.com/in/kirti-chandel,,,SparkleHaze,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,1,https://www.linkedin.com/in/kirti-chandel,https://www.linkedin.com/in/kirti-chandel
f57b5cde-0e92-4274-8075-94c4cdb30c87,Vasant,Rao,person,Managing Partner,Investor at EloElo,https://www.linkedin.com/in/vasant-rao-93403667,https://www.linkedin.com/in/vasant-rao-93403667,,,Shastra VC,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,India,10,https://www.linkedin.com/in/vasant-rao-93403667,https://www.linkedin.com/in/vasant-rao-93403667
fb093269-ee5a-4bc5-b1be-894d261b4057,Jeanne,Lim,person,Co-founder and CEO,,https://www.linkedin.com/in/jeannelim,https://www.linkedin.com/in/jeannelim,,,KAMI AI,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Hong Kong SAR,2,https://www.linkedin.com/in/jeannelim,https://www.linkedin.com/in/jeannelim
fc23d9c0-75f8-4369-8917-543fe4ae9cbf,Pankaj,Arora,person,"Associate Director - Delivery | Rates, Regulatory Reporting, & Equities",,https://www.linkedin.com/in/pankajarora56,https://www.linkedin.com/in/pankajarora56,,,IHS Markit,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,India,7,https://www.linkedin.com/in/pankajarora56,https://www.linkedin.com/in/pankajarora56
fcafdff8-92cf-439f-9697-e4033d59438c,Neels,Steyn,person,Partner,,https://www.linkedin.com/in/neelssteyn,https://www.linkedin.com/in/neelssteyn,,,Boston Consulting Group,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Singapore,1,https://www.linkedin.com/in/neelssteyn,https://www.linkedin.com/in/neelssteyn
fe5a70ee-75a5-471b-901c-bc54188759bc,Bhoomija,Gupta,person,Investor-Member,,https://www.linkedin.com/in/bhoomija,https://www.linkedin.com/in/bhoomija,,,Sucseed Venture Partners,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,7,https://www.linkedin.com/in/bhoomija,https://www.linkedin.com/in/bhoomija
