id,firstname,lastname,contactType,jobTitle,description,favoriteUrl,urls,companies,nbInteractions,groups,createdAt,createdBy,addedToGroupAt,addedToGroupBy,Country,Investment,linkedin-private-codex,linkedin-private-claude
015307c1-412b-45ed-a146-15979fed3061,Guy,Shinar,person,Co-founder and CTO,,https://www.linkedin.com/in/guy-shinar-1458ab18,https://www.linkedin.com/in/guy-shinar-1458ab18,Javelin Medical,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,4,https://www.linkedin.com/in/guy-shinar-1458ab18,https://www.linkedin.com/in/guy-shinar-1458ab18
01646cfb-1618-40f2-b082-1a1e7a17e308,Dodo,Putzetten,person,Business Angel,,https://www.linkedin.com/in/dodo-von-putzetten-7aa007108,https://www.linkedin.com/in/dodo-von-putzetten-7aa007108,Club degli Investitori,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,United Arab Emirates,1,https://www.linkedin.com/in/dodo-von-putzetten-7aa007108,https://www.linkedin.com/in/dodo-von-putzetten-7aa007108
01a649a3-f3fd-4f76-8541-1568cfa85aa2,Farouk,Jivani,person,Founder & CEO,,https://www.linkedin.com/in/faroukjivani,https://www.linkedin.com/in/faroukjivani,Zeroe,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,United Arab Emirates,2,https://www.linkedin.com/in/faroukjivani,https://www.linkedin.com/in/faroukjivani
020c1a89-1bed-4884-9080-05eeef6dcac3,Ayhan,B.,person,Vice President Product Management,,https://www.linkedin.com/in/ayhanboyacioglu,https://www.linkedin.com/in/ayhanboyacioglu,Sovos,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Turkey,1,https://www.linkedin.com/in/ayhanboyacioglu,https://www.linkedin.com/in/ayhanboyacioglu
02f82299-2511-4860-ad7e-bfbf3ea83afd,Boaz,Peer,person,Managing Director (Israel & Europe),,https://www.linkedin.com/in/boaz-peer-1089352,https://www.linkedin.com/in/boaz-peer-1089352,Qualcomm Ventures,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,11,https://www.linkedin.com/in/boaz-peer-1089352,https://www.linkedin.com/in/boaz-peer-1089352
034b2446-504a-4c9f-b62c-72db7183fca8,Daniel,Mor,person,Co-Founder & CEO,,https://www.linkedin.com/in/danieltal,https://www.linkedin.com/in/danieltal,Lumen,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,5,https://www.linkedin.com/in/danieltal,https://www.linkedin.com/in/danieltal
0493019d-8cf6-47d1-bf92-ad3f2b6b4558,Dogan,Taskent,person,Board Member,,https://www.linkedin.com/in/dogantaskent,https://www.linkedin.com/in/dogantaskent,Türkiye İlaç Sanayi Derneği,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Turkey,3,https://www.linkedin.com/in/dogantaskent,https://www.linkedin.com/in/dogantaskent
04b747f0-7544-4e8c-8134-9c9366e9e625,Wael,Kaskas,person,VP Marketing - MEA,,https://www.linkedin.com/in/wael-kaskas-80299a13,https://www.linkedin.com/in/wael-kaskas-80299a13,Haleon,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,United Arab Emirates,2,https://www.linkedin.com/in/wael-kaskas-80299a13,https://www.linkedin.com/in/wael-kaskas-80299a13
0785373d-4ff1-42cb-b1e5-1803a2cdef47,Yuval,Cohen,person,Founder & Managing Partner,,https://www.linkedin.com/in/yuval-cohen-55b89,https://www.linkedin.com/in/yuval-cohen-55b89,StageOne Ventures,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/yuval-cohen-55b89,https://www.linkedin.com/in/yuval-cohen-55b89
09ba8298-d68c-4a7a-8c15-2ea20b92849a,Ziv,Yanous,person,investor,Investor @Kaedan + Investor @Kaedan,https://www.linkedin.com/in/yanous,https://www.linkedin.com/in/yanous,Innplay Labs,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,15,https://www.linkedin.com/in/yanous,https://www.linkedin.com/in/yanous
09ded9c7-0832-4652-bceb-e059dd7152f0,Yigal,Jacoby,person,Chairman Of The Board,,https://www.linkedin.com/in/yigal-jacoby-8569235,https://www.linkedin.com/in/yigal-jacoby-8569235,DriveU.auto,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,3,https://www.linkedin.com/in/yigal-jacoby-8569235,https://www.linkedin.com/in/yigal-jacoby-8569235
0c2470df-9c05-417d-84ef-aef49bde8d35,Uri,Arazy,person,Columbia University fu Foundation School of Engineering and Applied Science,,https://www.linkedin.com/in/uri-arazy-15143,https://www.linkedin.com/in/uri-arazy-15143,Israel,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,11,https://www.linkedin.com/in/uri-arazy-15143,https://www.linkedin.com/in/uri-arazy-15143
0c44605a-38fc-498c-9386-4104c588d2c0,Ferda,Kert,person,Chairman,,https://www.linkedin.com/in/ferda-kert-1710861,https://www.linkedin.com/in/ferda-kert-1710861,SIF Ventures UK,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Turkey,2,https://www.linkedin.com/in/ferda-kert-1710861,https://www.linkedin.com/in/ferda-kert-1710861
0e8eaa32-e215-4efc-a9af-f5ec4ee4f7e0,Jonathan,Jacobi,person,Principal Risk Analyst,,https://www.linkedin.com/in/yonatanjacobi,https://www.linkedin.com/in/yonatanjacobi,Checkout.com,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/yonatanjacobi,https://www.linkedin.com/in/yonatanjacobi
0ed01f44-062f-449e-86a3-59e7768fa479,Igal,Zamir,person,CEO,,https://www.linkedin.com/in/igal-zamir-9049a214,https://www.linkedin.com/in/igal-zamir-9049a214,TAT Technologies Ltd.,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,5,https://www.linkedin.com/in/igal-zamir-9049a214,https://www.linkedin.com/in/igal-zamir-9049a214
0f436e07-6202-469a-b6db-0b8e2948853b,Oded,Zucker,person,Head of Global Operations,,https://www.linkedin.com/in/oded-zucker-2a141,https://www.linkedin.com/in/oded-zucker-2a141,Total Protect,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,7,https://www.linkedin.com/in/oded-zucker-2a141,https://www.linkedin.com/in/oded-zucker-2a141
0f82a8a2-92ce-4811-9a35-3da7cdd38a69,Charles-Antoine,Beyney,person,Chairman & co-founder,,https://www.linkedin.com/in/cabeyney,https://www.linkedin.com/in/cabeyney,BSO,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,United Arab Emirates,1,https://www.linkedin.com/in/cabeyney,https://www.linkedin.com/in/cabeyney
106d38bc-b28b-42df-8853-bb944961d897,Shmulik,Regev,person,CTO,,https://www.linkedin.com/in/shmulik-regev-9085622,https://www.linkedin.com/in/shmulik-regev-9085622,Transmit Security,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/shmulik-regev-9085622,https://www.linkedin.com/in/shmulik-regev-9085622
10883b2f-9a73-440d-8e35-e942bbf9f864,Hamed,Alkarbi,person,Board Member,,https://www.linkedin.com/in/hamed-ahmed-omar-salem-alkarbi-482b211b2,https://www.linkedin.com/in/hamed-ahmed-omar-salem-alkarbi-482b211b2,Takaful Emarat,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,United Arab Emirates,2,https://www.linkedin.com/in/hamed-ahmed-omar-salem-alkarbi-482b211b2,https://www.linkedin.com/in/hamed-ahmed-omar-salem-alkarbi-482b211b2
1103c7d0-067b-4c9e-8df1-44ec93b37eff,Sky,Kurtz,person,Founder & CEO @ Pure Harvest Smart Farms; Co-founder,,https://www.linkedin.com/in/skykurtz,https://www.linkedin.com/in/skykurtz,Pure Harvest Smart Farms,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,United Arab Emirates,2,https://www.linkedin.com/in/skykurtz,https://www.linkedin.com/in/skykurtz
11cc02cc-80a6-4e4b-82e2-ade864ab2358,Tal,Zackon,person,Customer Support,,https://www.linkedin.com/in/talzackon,https://www.linkedin.com/in/talzackon,TRES Finance,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/talzackon,https://www.linkedin.com/in/talzackon
12312497-d2a5-4afe-8a6c-a0936c6faeed,Iri,Amirav,person,"Vice President Of Business Development, Revenue",,https://www.linkedin.com/in/amirav,https://www.linkedin.com/in/amirav,JLL Technologies,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,3,https://www.linkedin.com/in/amirav,https://www.linkedin.com/in/amirav
12be7ec1-2195-4935-9d34-cf25bc90225f,Ercument,Inanc,person,Executive Board Member,,https://www.linkedin.com/in/ercument-inanc-886aab16,https://www.linkedin.com/in/ercument-inanc-886aab16,Mentor Effect,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Turkey,2,https://www.linkedin.com/in/ercument-inanc-886aab16,https://www.linkedin.com/in/ercument-inanc-886aab16
14082c99-09ac-4742-85fc-3253c479f434,Pinar,Kutsal,person,Co-Founder,,https://www.linkedin.com/in/pkutsal,https://www.linkedin.com/in/pkutsal,Crenvo İK,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Turkey,1,https://www.linkedin.com/in/pkutsal,https://www.linkedin.com/in/pkutsal
17550a42-4141-4c30-a9ed-1f7a4f8c4465,Noam,Aharon,person,Artist,,https://www.linkedin.com/in/noam-aharon-504760108,https://www.linkedin.com/in/noam-aharon-504760108,Art by Noam,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,4,https://www.linkedin.com/in/noam-aharon-504760108,https://www.linkedin.com/in/noam-aharon-504760108
17ad35be-9442-4308-bfca-2d6150882a52,Mustafa,Alper,person,"Management Consulting, Former Secretary general of YASED",,https://www.linkedin.com/in/mustafa-alper-aa70351b,https://www.linkedin.com/in/mustafa-alper-aa70351b,,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Turkey,2,https://www.linkedin.com/in/mustafa-alper-aa70351b,https://www.linkedin.com/in/mustafa-alper-aa70351b
18b97e68-d1e0-4dd6-aa91-8613c2307df0,Orit,Alperovitz,person,Founder & CEO,,https://www.linkedin.com/in/orit-alperovitz-4759b099,https://www.linkedin.com/in/orit-alperovitz-4759b099,NEOME -Women Investing Club,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,4,https://www.linkedin.com/in/orit-alperovitz-4759b099,https://www.linkedin.com/in/orit-alperovitz-4759b099
1981b9c8-ccf8-4159-8c69-c8ad8edb5950,Miri,Eisin,person,Board Member,,https://www.linkedin.com/in/miri-eisin-a579ab43,https://www.linkedin.com/in/miri-eisin-a579ab43,Women In International Security Israel,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,2,https://www.linkedin.com/in/miri-eisin-a579ab43,https://www.linkedin.com/in/miri-eisin-a579ab43
19a16011-7db9-44d0-b427-3167683203a3,Shaik,Hamdan,person,Co-Founder & CEO,,https://www.linkedin.com/in/hamdan,https://www.linkedin.com/in/hamdan,Rdock,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,United Arab Emirates,4,https://www.linkedin.com/in/hamdan,https://www.linkedin.com/in/hamdan
19c0901c-150d-4d26-96c5-4d105e28d6d8,Okan,Erol,person,Co-Founder & CEO,,https://www.linkedin.com/in/okanerol,https://www.linkedin.com/in/okanerol,Sortext,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Turkey,5,https://www.linkedin.com/in/okanerol,https://www.linkedin.com/in/okanerol
1a2cf0ef-845d-4244-8880-f192dc4699ff,Yuval,Elovici,person,Head of Ben-Gurion University Cyber Security Research Center,,https://www.linkedin.com/in/yuval-elovici-0baa4a4,https://www.linkedin.com/in/yuval-elovici-0baa4a4,Ben-Gurion University of the Negev,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/yuval-elovici-0baa4a4,https://www.linkedin.com/in/yuval-elovici-0baa4a4
1a3f493f-83e5-4a13-a339-a2cd04070dc5,Varis,Sayed,person,Chief Executive Officer,,https://www.linkedin.com/in/varis-sayed-4a239318,https://www.linkedin.com/in/varis-sayed-4a239318,FINCASA VENTURES,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,United Arab Emirates,1,https://www.linkedin.com/in/varis-sayed-4a239318,https://www.linkedin.com/in/varis-sayed-4a239318
1aa7d507-0fa4-4169-87ce-0d64a91d9a3b,Joseph,Malka,person,"Advisory Board Member, Investor",,https://www.linkedin.com/in/yossimalka,https://www.linkedin.com/in/yossimalka,lunar.dev,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/yossimalka,https://www.linkedin.com/in/yossimalka
1af0513a-4a33-4ae3-b45d-e8ba52dd8a6a,Itay,Glick,person,Vice President of Products,,https://www.linkedin.com/in/itay-glick-6073a63,https://www.linkedin.com/in/itay-glick-6073a63,OPSWAT,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/itay-glick-6073a63,https://www.linkedin.com/in/itay-glick-6073a63
1c24543e-3e4d-4f79-ba0a-9f3445cd96d7,Ido,Gur,person,Sales,,https://www.linkedin.com/in/ido-gur-1281068,https://www.linkedin.com/in/ido-gur-1281068,,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,7,https://www.linkedin.com/in/ido-gur-1281068,https://www.linkedin.com/in/ido-gur-1281068
206ba1a6-8661-40ef-a46d-34c395bb6e45,Mandip,Dulay,person,Founding Partner,,https://www.linkedin.com/in/mandipdulay,https://www.linkedin.com/in/mandipdulay,IMPACT Middle East,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,United Arab Emirates,1,https://www.linkedin.com/in/mandipdulay,https://www.linkedin.com/in/mandipdulay
20b121ae-0e30-4d1e-a22d-3210660ca6ab,Jonathan,Junowicz,person,Major Account Manager - Very Large Enterprise,,https://www.linkedin.com/in/jonathan-nevo-junowicz-5a30551,https://www.linkedin.com/in/jonathan-nevo-junowicz-5a30551,Fortinet,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,2,https://www.linkedin.com/in/jonathan-nevo-junowicz-5a30551,https://www.linkedin.com/in/jonathan-nevo-junowicz-5a30551
210e6876-ad26-477b-bbe1-e0ba9dce8c2b,Mickey,Boodaei,person,CEO,,https://www.linkedin.com/in/mickeyboodaei,https://www.linkedin.com/in/mickeyboodaei,Transmit Security,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,15,https://www.linkedin.com/in/mickeyboodaei,https://www.linkedin.com/in/mickeyboodaei
2126a1ec-d75e-47d1-869b-6b555acf243d,Karim,Beshara,person,GP,,https://www.linkedin.com/in/karimbeshara,https://www.linkedin.com/in/karimbeshara,A15,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Egypt,4,https://www.linkedin.com/in/karimbeshara,https://www.linkedin.com/in/karimbeshara
21b86d14-7c58-48d2-bba1-adab3c261412,Ahmad,Shehada,person,"Government Vertical Partner Manager, Middle East and North Africa (MENA)",,https://www.linkedin.com/in/ahmad-shehada-298501,https://www.linkedin.com/in/ahmad-shehada-298501,Facebook,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,United Arab Emirates,2,https://www.linkedin.com/in/ahmad-shehada-298501,https://www.linkedin.com/in/ahmad-shehada-298501
2258fe18-2e05-4726-b731-1fe08a948eab,Leon,Vaidman,person,Private Investor,,https://www.linkedin.com/in/leonv,https://www.linkedin.com/in/leonv,Agora RE,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,5,https://www.linkedin.com/in/leonv,https://www.linkedin.com/in/leonv
22c00e3d-9d49-4d29-8872-9a58640ea2c4,Levent,Hatay,person,Chairman and Shareholder,,https://www.linkedin.com/in/leventhatay,https://www.linkedin.com/in/leventhatay,Turfan Tarımsal Üretim ve Pazarlama A.Ş.,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Turkey,4,https://www.linkedin.com/in/leventhatay,https://www.linkedin.com/in/leventhatay
24419abe-f022-4765-a042-cda1158d6cf1,Paul,Vittecoq,person,General Manager,,https://www.linkedin.com/in/paul-vittecoq-4a184430,https://www.linkedin.com/in/paul-vittecoq-4a184430,SIX INCH INTERIOR DECORATION,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,United Arab Emirates,1,https://www.linkedin.com/in/paul-vittecoq-4a184430,https://www.linkedin.com/in/paul-vittecoq-4a184430
25480041-eefb-4803-aa04-e77e865f4881,Raz,Alon,person,Co-Owner,,https://www.linkedin.com/in/razalon,https://www.linkedin.com/in/razalon,Zivlin,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,14,https://www.linkedin.com/in/razalon,https://www.linkedin.com/in/razalon
25626a87-13f6-4e64-a76f-4068f189e362,Mustafa,Bilge,person,VP of Growth and Product,,https://www.linkedin.com/in/mbilge,https://www.linkedin.com/in/mbilge,LootCopter Game Studio,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Turkey,3,https://www.linkedin.com/in/mbilge,https://www.linkedin.com/in/mbilge
25e7087f-6f03-49ee-b4db-2a45f1672704,Alex,Oppenheimer,person,Verissimo Ventures,,https://www.linkedin.com/in/alex-oppenheimer,https://www.linkedin.com/in/alex-oppenheimer,Verissimo Ventures,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,7,https://www.linkedin.com/in/alex-oppenheimer,https://www.linkedin.com/in/alex-oppenheimer
26753542-e81c-45cf-a469-07dace2fb18d,Emil,Guberman,person,Chief Executive Officer,,https://www.linkedin.com/in/emilguberman,https://www.linkedin.com/in/emilguberman,GeoCloud.AI,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,3,https://www.linkedin.com/in/emilguberman,https://www.linkedin.com/in/emilguberman
27202527-ef68-4316-aaf0-bf74bd84ad82,Asaf,B.,person,Lawyer,,https://www.linkedin.com/in/asaf-b-061bb08b,https://www.linkedin.com/in/asaf-b-061bb08b,,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,3,https://www.linkedin.com/in/asaf-b-061bb08b,https://www.linkedin.com/in/asaf-b-061bb08b
273d5cd2-5448-4d46-a009-4ae7123b278f,Mehmet,Atici,person,Partner,,https://www.linkedin.com/in/msatici,https://www.linkedin.com/in/msatici,Earlybird Venture Capital,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Turkey,10,https://www.linkedin.com/in/msatici,https://www.linkedin.com/in/msatici
279c2f93-2987-4f98-bf8c-5d08f10b4489,Dori,Harpaz,person,Chief Marketing Officer,,https://www.linkedin.com/in/doriharpaz,https://www.linkedin.com/in/doriharpaz,LayerX Security,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/doriharpaz,https://www.linkedin.com/in/doriharpaz
28c6df2f-9ce5-40ed-b4c6-420179a8f767,Gadi,Porat,person,General Partner,,https://www.linkedin.com/in/gadi-porat-0708871,https://www.linkedin.com/in/gadi-porat-0708871,JVP,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,8,https://www.linkedin.com/in/gadi-porat-0708871,https://www.linkedin.com/in/gadi-porat-0708871
28fd7c27-bcd8-4880-a743-c448543e5751,Yuval,Bar-Gil,person,Entrepreneur with broad experience in all aspects,,https://www.linkedin.com/in/yuval-bar-gil-a3619,https://www.linkedin.com/in/yuval-bar-gil-a3619,Aidoc,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,7,https://www.linkedin.com/in/yuval-bar-gil-a3619,https://www.linkedin.com/in/yuval-bar-gil-a3619
28fe5468-7331-4a66-bcdb-566f30918772,Zvika,Orron,person,General Partner,,https://www.linkedin.com/in/zvika-orron-29697b40,https://www.linkedin.com/in/zvika-orron-29697b40,Viola Ventures,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,6,https://www.linkedin.com/in/zvika-orron-29697b40,https://www.linkedin.com/in/zvika-orron-29697b40
29fa6830-006c-4c5d-b89f-31e4d1ecfe44,Henit,V.,person,Investor,,https://www.linkedin.com/in/henit,https://www.linkedin.com/in/henit,Laminate,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,8,https://www.linkedin.com/in/henit,https://www.linkedin.com/in/henit
2b324da2-ba2a-4889-b61b-4786c7d69980,Kobi,Katz,person,"EVP, CIO, Head of Technology Division",,https://www.linkedin.com/in/kobi-jacob-katz,https://www.linkedin.com/in/kobi-jacob-katz,Maccabi Health care Services,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,5,https://www.linkedin.com/in/kobi-jacob-katz,https://www.linkedin.com/in/kobi-jacob-katz
2b46df00-edc3-453b-97a7-7772105efb0f,Tahsin,Isin,person,Endeavor Entrepreneur,,https://www.linkedin.com/in/isin26,https://www.linkedin.com/in/isin26,Endeavor Türkiye,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Turkey,1,https://www.linkedin.com/in/isin26,https://www.linkedin.com/in/isin26
2b6a3e07-488c-46b2-a2df-d4e09d9a7b44,Sagi,Katz,person,Co-Founder,,https://www.linkedin.com/in/sagikatz,https://www.linkedin.com/in/sagikatz,Icebow Ltd.,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/sagikatz,https://www.linkedin.com/in/sagikatz
2c965da4-9b88-4307-b8a2-dca0ec0a56a4,Danny,Ochieng,person,"Founder, CEO",,https://www.linkedin.com/in/dannyochieng,https://www.linkedin.com/in/dannyochieng,YALI Regional Leadership Center East Africa,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,United Arab Emirates,1,https://www.linkedin.com/in/dannyochieng,https://www.linkedin.com/in/dannyochieng
2d0a51ab-fd62-454f-b74a-c75f2dcecda9,Eilon,Reshef,person,Co-Founder and Chief Product Officer,,https://www.linkedin.com/in/eilonreshef,https://www.linkedin.com/in/eilonreshef,Gong,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/eilonreshef,https://www.linkedin.com/in/eilonreshef
2dd7e3d3-6823-4f0f-bf4b-4681170ccab7,Michael,Zimmer,person,"Co-Founder and CEO, Viven Tec Ltd. Immersive technology",,https://www.linkedin.com/in/michael-miki-zimmer-4480b86,https://www.linkedin.com/in/michael-miki-zimmer-4480b86,VivenTec - Immersive Technology,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/michael-miki-zimmer-4480b86,https://www.linkedin.com/in/michael-miki-zimmer-4480b86
2e5c3e4a-2dff-45fb-9d04-e70a2b6411e0,Yaron,Segev,person,"iguazio COO, Chief Product Officer (co-founder)",,https://www.linkedin.com/in/yaron-segev-48516a2,https://www.linkedin.com/in/yaron-segev-48516a2,Iguazio,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,3,https://www.linkedin.com/in/yaron-segev-48516a2,https://www.linkedin.com/in/yaron-segev-48516a2
